CTT,CGGH,CGGHH,mhh,sigma
-1.5,-0.4,0.0,0.7050000000000001,0.0014015046181157
0.5,-1.0,-0.2,0.035,0.0062806149944663
-3.0,1.0,-1.0,0.435,0.1189998239278793
-3.0,-0.5333,0.2666,0.355,0.139365017414093
-1.0,0.0,-0.8,0.325,0.0667946189641952
-1.0,-0.6,0.6,0.755,0.0034659870434552
-3.0,-0.4,0.3333,0.555,0.038362830877304
-3.0,-0.5333,0.2666,0.715,0.0125826233997941
-1.5,0.1333,-0.2,0.305,0.0635835975408554
0.0,-0.5333,-0.2,0.755,0.0001702454464975
-1.5,0.2666,0.2666,0.595,0.0084485663101077
-1.5,-0.8,-0.8,0.685,0.0066715283319354
0.5,-0.4,0.3333,0.295,0.0101814391091465
-1.0,0.2666,-0.2,0.445,0.0115268006920814
0.5,0.5333,0.0666,0.425,0.0016530861612409
-1.0,-0.5333,0.2666,0.745,0.0019113076850771
0.5,0.0,0.2666,0.635,0.0011117936810478
-1.0,-0.4,-0.2,0.20500000000000002,0.1000996902585029
-1.5,0.2,-0.2,0.045,0.2714142501354217
-3.0,0.6666,0.0,0.095,1.2118942737579346
-1.5,1.0,0.0,0.425,0.0226647909730672
-1.5,0.0,1.0,0.675,0.0121800890192389
0.5,-0.8,1.0,0.6950000000000001,0.005943770520389
0.0,0.0,0.2666,0.175,0.0068936585448682
-1.0,-0.6,1.0,0.135,0.081629529595375
-1.0,0.0,-0.8,0.515,0.0125715034082531
-1.5,-0.4,-0.2,0.195,0.2082280218601226
-1.5,1.0,-1.0,0.525,0.029657457023859
-1.0,0.1333,0.2666,0.755,0.001044682576321
-1.5,0.2,-1.0,0.725,0.0117292609065771
-3.0,0.6666,0.0,0.765,0.0042656646110117
0.0,-0.4,-0.2,0.275,0.0027096953708678
0.0,0.1333,-0.2,0.065,0.0160683784633874
-1.0,-1.0,1.0,0.08499999999999999,0.0665740072727203
-3.0,-1.0,1.0,0.785,0.0099492548033595
0.5,1.0,0.6,0.615,0.004883199930191
-3.0,-0.4,0.3333,0.245,0.3726845979690552
-3.0,0.8,1.0,0.375,0.1253095716238022
-1.5,0.0,0.0,0.11499999999999999,0.3734727501869201
-1.5,0.8,-1.0,0.795,0.0071189287118613
0.5,0.2,0.0,0.535,0.0006351004121825
-1.5,-0.5333,0.3333,0.28500000000000003,0.0744073987007141
-1.5,0.8,0.6,0.215,0.1332280486822128
0.5,0.0,-0.8,0.595,0.0074439919553697
0.5,1.0,-1.0,0.20500000000000002,0.0238722972571849
0.0,-0.5333,-0.2,0.765,0.0001410965051036
-1.5,0.0,0.3333,0.14500000000000002,0.2254684865474701
0.0,0.6666,0.2666,0.275,0.0055181323550641
0.5,-0.8,-0.2,0.025,0.0036167062353342
-1.0,0.6666,0.3333,0.315,0.0269871708005666
-1.5,0.1333,-0.2,0.10500000000000001,0.4478757381439209
-1.0,-0.4,0.2666,0.735,0.0021533812396228
-3.0,0.5333,0.2666,0.405,0.0897172093391418
-1.5,-1.0,0.6,0.315,0.0632217451930046
0.5,0.0,0.3333,0.20500000000000002,0.0180914588272571
-1.5,-1.0,-0.8,0.185,0.4554939866065979
-1.5,-0.6,-0.2,0.165,0.3489045798778534
0.5,0.0,1.0,0.305,0.0520599074661731
-3.0,1.0,-1.0,0.665,0.038600455969572
-3.0,0.6666,0.0666,0.265,0.3366616368293762
0.5,0.6666,0.0666,0.315,0.0035698385909199
-1.0,0.2666,0.3333,0.675,0.0026702273171395
0.5,0.8,-1.0,0.165,0.0277530532330274
0.0,-0.5333,-0.2,0.20500000000000002,0.0088066337630152
-1.5,0.0,0.0,0.325,0.0506824739277362
0.5,-1.0,-0.2,0.375,0.0015969522064551
0.0,0.0,0.0666,0.025,0.0004145594430156
-3.0,0.0,0.0,0.055,0.8510977625846863
-3.0,-1.0,0.6,0.11499999999999999,1.108043909072876
-3.0,0.8,1.0,0.365,0.145015075802803
-3.0,-0.4,0.3333,0.455,0.0676807090640068
-3.0,0.2666,0.3333,0.455,0.0585148930549621
-1.0,0.2,-1.0,0.10500000000000001,0.5717236399650574
0.5,0.8,-0.8,0.685,0.0056660850532352
-1.0,0.8,1.0,0.385,0.0367607027292251
0.0,0.5333,0.0666,0.225,0.0036722470540553
0.0,-0.5333,-0.2,0.28500000000000003,0.002628605812788
-3.0,0.6666,0.0,0.335,0.1526188850402832
0.5,0.2,1.0,0.055,0.1615570336580276
-1.0,0.2666,0.0,0.08499999999999999,0.1832556575536728
-3.0,0.1333,0.0,0.655,0.0133192976936697
0.5,-1.0,-0.8,0.485,0.0096845654770731
-3.0,0.6666,0.0666,0.255,0.3567999303340912
-1.5,0.6666,0.2666,0.295,0.0658756718039512
-3.0,-1.0,-0.2,0.635,0.0197179000824689
-1.0,1.0,-0.2,0.715,0.0010638495441526
0.5,0.2,0.0,0.225,0.005240911617875
-1.5,-0.4,0.0666,0.08499999999999999,0.3666905760765076
-1.5,0.5333,0.0666,0.795,0.0014658700674772
-3.0,-0.4,0.0666,0.775,0.0125691713765263
-1.0,0.5333,0.2666,0.405,0.0126749211922287
-1.0,0.1333,0.3333,0.225,0.0568751618266105
-1.5,-0.6,-0.2,0.525,0.0071328366175293
-1.0,-0.4,0.3333,0.635,0.004766893107444
-1.5,0.2,-0.8,0.755,0.0053718155249953
0.5,-0.6,1.0,0.255,0.0635660886764526
-1.0,0.0,-0.2,0.395,0.0140368258580565
-3.0,-0.8,-0.8,0.715,0.0150027563795447
-1.0,0.2,-1.0,0.545,0.0225456655025482
0.5,-0.6,-0.2,0.005,0.0001430851989425
-3.0,0.8,1.0,0.14500000000000002,0.7016779184341431
-1.5,-1.0,-1.0,0.475,0.0406513661146164
0.0,0.5333,0.3333,0.515,0.002284126356244
-3.0,-0.6,-1.0,0.585,0.042964544147253
0.0,-0.5333,0.2666,0.195,0.0055655669420957
-1.5,0.1333,-0.2,0.215,0.1685172766447067
0.0,0.2666,0.2666,0.305,0.0043446579948067
-1.5,1.0,1.0,0.715,0.012778983451426
-1.0,0.0,0.0,0.745,0.0014153433730825
0.5,0.2,-0.2,0.515,0.0008608089992776
-1.5,0.6666,-0.2,0.385,0.0342950522899627
-3.0,0.1333,0.0666,0.315,0.181517481803894
-3.0,0.0,0.6,0.765,0.0141362380236387
-1.5,0.8,-0.8,0.585,0.0112295653671026
-1.5,-0.8,-0.8,0.755,0.0086788618937134
-1.5,-0.5333,-0.2,0.625,0.0070423046126961
-1.0,-0.4,0.2666,0.555,0.0038787708617746
-1.5,0.6666,-0.2,0.365,0.0396156944334507
-1.5,-0.8,1.0,0.515,0.0199622306972742
-3.0,0.2,-1.0,0.405,0.1324993371963501
0.0,0.1333,0.2666,0.195,0.0066893436014652
-1.0,0.6666,0.0666,0.065,0.0831639394164085
0.0,0.2666,0.2666,0.625,0.0008698256569914
-1.0,-1.0,-0.8,0.005,0.0446237847208976
-1.0,-0.8,-0.2,0.795,0.0014699280727654
-1.5,1.0,0.0,0.455,0.0170295145362615
-1.5,0.2,0.6,0.495,0.0186170116066932
0.5,0.1333,0.3333,0.435,0.0041743549518287
0.5,-0.6,0.6,0.195,0.0388136208057403
-1.5,-1.0,0.6,0.6950000000000001,0.0058639305643737
0.0,0.5333,-0.2,0.005,1.5899842765065838e-05
-1.0,-1.0,1.0,0.395,0.0311032216995954
0.0,-0.4,-0.2,0.465,0.0005005996790714
0.0,0.1333,0.2666,0.645,0.0007603426929563
-3.0,1.0,0.0,0.645,0.0228564012795686
-1.0,0.2666,0.0666,0.34500000000000003,0.0208621770143508
0.5,1.0,0.0,0.065,0.020411217585206
-1.5,0.8,0.0,0.275,0.0980481281876564
-1.5,-1.0,-1.0,0.025,0.6232180595397949
0.5,-0.5333,0.3333,0.335,0.0081882840022444
-1.0,0.0,0.0,0.645,0.0017252181423828
0.5,-1.0,-0.2,0.315,0.0017961203120648
-1.5,-1.0,1.0,0.635,0.0161583684384822
-1.0,1.0,1.0,0.5650000000000001,0.0152013059705495
0.0,0.1333,0.3333,0.295,0.0058847293257713
-1.0,0.0,-0.2,0.035,0.1147296354174614
-1.5,-0.4,0.0,0.505,0.0104944463819265
-1.5,-0.4,0.2666,0.025,0.1223697289824485
-1.5,0.6666,0.3333,0.165,0.18331079185009
0.5,0.0,-1.0,0.5650000000000001,0.0132906101644039
0.5,-0.4,0.0,0.135,0.0032217297703027
-1.5,-0.8,-0.8,0.465,0.0246917363256216
-1.0,-0.8,-0.8,0.235,0.1610182821750641
-3.0,-0.5333,-0.2,0.655,0.0152910742908716
-1.0,-0.6,-0.8,0.28500000000000003,0.0918526202440261
-1.0,0.1333,0.2666,0.185,0.0880614966154098
-3.0,-0.8,0.6,0.165,0.7842767834663391
0.5,0.8,-0.8,0.625,0.0070306677371263
0.5,0.0,-1.0,0.655,0.0078861573711037
0.5,-0.6,-1.0,0.28500000000000003,0.0282583069056272
0.5,0.2,0.0,0.575,0.0005116363754495
-3.0,-0.4,0.0666,0.11499999999999999,1.2802143096923828
-1.0,0.2,-0.2,0.435,0.0133208148181438
-1.0,0.2,-0.8,0.445,0.0252001769840717
0.5,1.0,-1.0,0.435,0.0153825059533119
-3.0,0.2,-0.2,0.685,0.0132608786225318
-1.0,0.2666,0.0,0.065,0.1182339191436767
-3.0,1.0,0.6,0.395,0.1122109070420265
-1.5,-1.0,0.6,0.335,0.0507264100015163
-1.5,-0.8,-0.2,0.425,0.0321818962693214
-1.5,0.8,0.0,0.045,0.1606826484203338
-1.5,-0.5333,0.0,0.005,0.0156744364649057
0.0,0.0,0.0666,0.675,8.128559420583771e-05
-1.5,-0.6,0.0,0.7050000000000001,0.0017933007329702
-1.5,0.8,-0.2,0.6950000000000001,0.0027812006883323
0.5,0.2,-0.8,0.505,0.0090456372126936
0.0,0.0,0.3333,0.435,0.0027396245859563
-3.0,0.6666,0.0666,0.155,0.888062059879303
-3.0,0.0,-1.0,0.535,0.0500750467181205
-1.0,0.6666,0.3333,0.325,0.0252775158733129
-3.0,0.0,-0.2,0.445,0.0747178494930267
-1.5,-1.0,0.0,0.095,0.5017125010490417
-1.0,0.2,-0.8,0.245,0.1371265351772308
-3.0,-0.6,-1.0,0.255,0.6598357558250427
-3.0,0.0,0.0,0.185,0.8364375233650208
0.5,1.0,-0.2,0.545,0.0008320352644659
0.5,-0.8,-0.8,0.605,0.0082953348755836
-3.0,-1.0,-0.2,0.215,0.671698808670044
-3.0,0.5333,0.3333,0.305,0.2130310833454132
-3.0,-1.0,1.0,0.435,0.1102860271930694
0.5,0.0,0.0,0.275,0.0031266920268535
-1.5,0.6666,0.2666,0.375,0.0292216781526804
-3.0,0.0,0.3333,0.435,0.0781613588333129
-1.0,-1.0,-0.2,0.235,0.0923919752240181
-3.0,0.5333,0.2666,0.525,0.0366817191243171
-3.0,0.5333,0.0666,0.465,0.0524359978735446
-1.0,0.1333,-0.2,0.535,0.0043568355031311
-1.0,-0.5333,0.0,0.025,0.0973931550979614
0.0,0.6666,0.2666,0.7050000000000001,0.0006898398860357
-1.0,-1.0,-0.8,0.185,0.271457701921463
-1.5,-0.6,0.6,0.775,0.0031516028102487
-3.0,-1.0,0.0,0.365,0.1595426201820373
-3.0,0.8,0.0,0.165,0.951904833316803
-1.0,-0.6,0.6,0.07500000000000001,0.0961740463972091
-3.0,-0.4,0.3333,0.775,0.0101017169654369
0.5,0.2666,-0.2,0.015,0.0035244754981249
-1.0,0.5333,0.0666,0.455,0.0081612290814518
-3.0,0.0,0.0,0.11499999999999999,1.3404994010925293
0.5,0.2,1.0,0.7050000000000001,0.0078552365303039
-3.0,1.0,0.6,0.175,0.670042872428894
-1.5,-0.6,-0.2,0.395,0.0347567722201347
-1.0,1.0,-0.2,0.225,0.0859825238585472
-1.5,-0.8,1.0,0.715,0.0132346265017986
-1.5,0.0,-0.2,0.625,0.0058004562743008
-1.0,0.0,0.0,0.785,0.0013792598620057
0.0,-0.4,-0.2,0.045,0.021757511422038
-1.0,0.6666,0.3333,0.095,0.1145548373460769
-3.0,-0.4,0.0,0.14500000000000002,0.9797217845916748
-3.0,-0.4,-0.2,0.11499999999999999,1.3243080377578735
-1.0,0.8,-0.8,0.645,0.0052281818352639
-1.5,-0.5333,0.2666,0.14500000000000002,0.2541422843933105
-1.5,0.8,-0.8,0.195,0.3417740762233734
-1.0,0.0,-0.8,0.535,0.0168856792151928
-1.5,-1.0,0.0,0.125,0.4376305937767029
-3.0,0.0,0.0666,0.355,0.1342931538820266
0.5,0.6666,-0.2,0.10500000000000001,0.0019024199573323
-3.0,0.6666,0.0,0.685,0.0096156764775514
-1.0,0.2,0.0,0.765,0.0004978226497769
-1.0,-0.5333,0.3333,0.795,0.0012576368171721
-3.0,-1.0,0.6,0.465,0.0684106200933456
-1.0,0.8,1.0,0.125,0.0640531629323959
0.5,0.2,-0.8,0.015,0.0092953294515609
-3.0,-0.6,-0.8,0.275,0.4493299424648285
-1.5,0.2666,0.0666,0.235,0.117340974509716
-1.5,0.0,0.0,0.365,0.0388049110770225
-1.0,-1.0,0.6,0.185,0.0843059197068214
0.0,-0.5333,-0.2,0.555,0.0003107460797764
-1.0,0.0,-0.2,0.785,0.0017028716392815
-3.0,-0.4,0.0666,0.385,0.1080129295587539
0.5,0.2666,0.0666,0.265,0.004859996959567
-3.0,0.0,-0.2,0.465,0.0587834864854812
-1.0,0.2,-0.8,0.655,0.0072529464960098
-1.5,0.6666,0.2666,0.405,0.023689204826951
-1.5,0.1333,0.3333,0.465,0.013653983362019
0.5,0.6666,0.0,0.035,0.0194173902273178
-1.0,0.2,-0.2,0.555,0.0045113447122275
-1.5,-0.6,-1.0,0.595,0.0172806922346353
-3.0,-0.4,0.0,0.065,0.9156647324562072
-1.5,0.8,0.6,0.535,0.0153519473969936
-1.5,0.6666,0.3333,0.265,0.0867508947849273
0.0,0.1333,0.0666,0.675,9.313083137385549e-05
0.0,0.0,0.3333,0.265,0.006266766693443
-3.0,0.1333,0.2666,0.055,0.5887091159820557
-3.0,0.6666,-0.2,0.675,0.0081513114273548
-1.0,0.0,0.0,0.505,0.0043113492429256
0.5,0.0,-0.2,0.335,0.0015265338588505
0.0,-0.4,0.3333,0.355,0.0041673453524708
-1.5,0.0,-1.0,0.665,0.0119886146858334
-1.5,0.0,0.6,0.465,0.0226586125791072
0.5,-0.8,-1.0,0.335,0.0246069747954607
-3.0,1.0,0.0,0.41500000000000004,0.1132428050041198
-1.5,0.8,0.6,0.385,0.0367791429162025
-1.5,-1.0,-0.8,0.385,0.0661266595125198
0.5,0.1333,0.0,0.14500000000000002,0.0058794631622731
-3.0,-0.8,-0.8,0.555,0.035016406327486
-1.5,-1.0,1.0,0.265,0.0910165607929229
-1.5,1.0,0.0,0.715,0.0017359098419547
-1.0,0.8,-1.0,0.755,0.0059161619283258
0.5,1.0,-1.0,0.715,0.0073018674738705
0.5,-1.0,1.0,0.585,0.0114098694175481
-3.0,1.0,0.0,0.685,0.0072865025140345
0.5,-1.0,-1.0,0.155,0.0451520271599292
0.5,0.2666,0.3333,0.455,0.0037840330041944
0.0,-0.5333,0.0666,0.475,0.0002814104955177
0.5,-0.6,0.6,0.28500000000000003,0.0254354700446128
0.5,-1.0,0.0,0.465,0.0010592198232188
-1.5,0.1333,0.0,0.325,0.049326367676258
0.5,0.1333,0.0,0.495,0.000692454399541
0.5,0.2,-1.0,0.07500000000000001,0.0601586997509002
-1.5,-1.0,-0.8,0.41500000000000004,0.0511357262730598
-3.0,-0.4,0.2666,0.675,0.0134821720421314
-1.5,-1.0,1.0,0.055,0.0845127552747726
-1.5,-0.4,-0.2,0.28500000000000003,0.092711254954338
0.5,0.0,-0.8,0.385,0.0125794690102338
0.5,0.2666,-0.2,0.385,0.001216328702867
-1.5,0.0,0.0666,0.325,0.053296398371458
-3.0,0.0,0.6,0.555,0.0467500910162925
0.5,-0.6,0.6,0.765,0.0022360796574503
-1.0,0.2666,0.3333,0.055,0.0508585795760154
-3.0,-1.0,-0.8,0.495,0.0810752660036087
-1.5,0.5333,-0.2,0.155,0.2838339805603027
-1.5,0.6666,0.2666,0.775,0.0022470755502581
-1.0,-0.8,1.0,0.175,0.0866708531975746
-1.5,0.2666,0.0666,0.155,0.2371992468833924
0.5,0.0,0.2666,0.275,0.0098910480737686
0.0,0.0,0.0,0.505,0.000156740003149
-1.5,-1.0,-1.0,0.485,0.0351890474557876
-3.0,-0.5333,0.3333,0.685,0.0152945583686232
-1.0,1.0,-0.2,0.255,0.0642596930265426
-3.0,0.0,-1.0,0.28500000000000003,0.459820955991745
0.0,0.2666,0.2666,0.325,0.0038815308362245
-1.5,0.1333,0.0666,0.41500000000000004,0.0261341724544763
-1.5,-0.5333,0.3333,0.225,0.1145670190453529
-3.0,0.0,-0.2,0.575,0.0220595467835664
-1.5,0.6666,0.0,0.675,0.0042440388351678
-1.0,0.1333,-0.2,0.095,0.2543582618236542
0.5,0.2,0.6,0.015,0.0683316886425018
-3.0,-0.8,-0.8,0.385,0.1833750158548355
-1.5,-1.0,1.0,0.515,0.0192481968551874
0.0,-0.5333,0.0,0.515,0.0001247470645466
-1.0,-0.4,0.3333,0.645,0.0034059358295053
-1.0,0.5333,-0.2,0.11499999999999999,0.2221832871437072
-1.5,0.8,-0.8,0.475,0.0278344359248876
-1.5,-1.0,1.0,0.045,0.0670786574482917
0.0,-0.4,0.0666,0.185,0.0057173566892743
-3.0,-0.5333,-0.2,0.28500000000000003,0.2942468523979187
-1.5,0.0,-0.8,0.425,0.0445806607604026
0.5,-0.5333,-0.2,0.355,0.0014944543363526
-1.0,0.5333,0.2666,0.10500000000000001,0.1281680613756179
-1.0,0.8,0.0,0.745,0.0017769839614629
-1.0,-0.4,0.0,0.11499999999999999,0.2093424499034881
-3.0,-0.4,0.2666,0.195,0.6035081148147583
0.5,1.0,0.6,0.025,0.1323626637458801
0.5,0.5333,0.0,0.515,0.0005575861432589
-3.0,-0.4,0.3333,0.025,0.4625715613365173
-1.5,0.2666,0.0666,0.605,0.0030418301466852
-1.5,1.0,-0.2,0.485,0.0166083928197622
-1.5,0.5333,-0.2,0.385,0.0319967083632946
0.5,-1.0,-0.2,0.615,0.000813789316453
-3.0,-0.4,0.0666,0.135,1.0037456750869749
-1.0,-1.0,-0.8,0.715,0.0085587482899427
-1.0,0.2,-0.2,0.065,0.1928983479738235
0.5,0.6666,0.3333,0.775,0.0009246076806448
-1.5,-1.0,1.0,0.395,0.0466943494975566
0.5,0.0,-1.0,0.465,0.0162021107971668
-1.5,0.6666,0.0666,0.405,0.0221932418644428
-1.5,-0.5333,0.2666,0.245,0.1059667095541954
0.0,0.6666,0.2666,0.14500000000000002,0.008876078762114
-1.0,0.0,0.3333,0.525,0.0053315721452236
-1.0,0.2666,-0.2,0.495,0.0056629059836268
0.5,0.1333,-0.2,0.005,0.0003916735295206
0.5,0.0,-0.8,0.275,0.0156499668955802
-1.5,-0.4,0.2666,0.715,0.0028813946992158
-3.0,0.8,-0.2,0.425,0.0908818021416664
0.5,-0.8,-1.0,0.425,0.0178714208304882
-3.0,-0.8,-0.8,0.425,0.1050138771533966
0.0,0.5333,-0.2,0.735,0.0001408376847393
-3.0,0.2666,0.2666,0.295,0.2267099171876908
-1.5,0.0,0.0,0.425,0.0255383029580116
0.0,-0.4,0.2666,0.595,0.0008240179158747
0.5,0.8,-1.0,0.10500000000000001,0.0376322567462921
-1.5,1.0,0.6,0.11499999999999999,0.2202117890119552
-1.0,0.1333,0.0666,0.195,0.0904604941606521
0.5,-0.8,1.0,0.28500000000000003,0.0531256645917892
0.0,-0.4,0.0,0.135,0.0134620564058423
-1.5,0.0,0.0666,0.625,0.0047320583835244
0.0,-0.4,0.0666,0.635,0.0001108328870031
0.0,0.1333,0.0666,0.385,0.0005669196252711
-1.5,0.8,0.6,0.095,0.20581616461277
-1.0,-0.6,-1.0,0.775,0.0091820741072297
-3.0,-0.4,0.2666,0.615,0.0072642946615815
-1.5,-1.0,-0.2,0.435,0.0298865586519241
0.0,0.1333,-0.2,0.215,0.0064122462645173
-3.0,0.8,0.0,0.355,0.1710143983364105
0.5,-0.6,-0.8,0.025,0.0485078915953636
-1.0,0.2,0.0,0.185,0.1168060675263404
0.5,0.6666,0.3333,0.475,0.0035464714746922
-1.5,0.2666,-0.2,0.025,0.1593573838472366
-1.0,0.0,0.0,0.5650000000000001,0.0041386168450117
-1.5,0.5333,0.0666,0.7050000000000001,0.0011701501207426
-1.5,0.0,-0.2,0.265,0.1303496658802032
-1.5,-0.6,0.6,0.265,0.0898645892739296
-1.5,-0.4,0.2666,0.265,0.0843694731593132
0.0,0.2666,0.0666,0.135,0.0086256451904773
-1.5,-0.4,0.3333,0.135,0.2507494986057281
-1.5,0.5333,-0.2,0.305,0.0605867318809032
0.0,0.6666,0.0,0.035,0.0006574359140358
0.5,0.8,-1.0,0.195,0.0251614078879356
0.5,0.6666,0.2666,0.485,0.0021917207632213
0.5,1.0,0.0,0.395,0.0019255873048678
-1.5,-0.4,0.2666,0.295,0.0701474323868751
-1.5,0.8,-0.2,0.615,0.0086888466030359
-1.0,-0.5333,-0.2,0.455,0.0102835781872272
-1.5,1.0,-0.2,0.305,0.0859063416719436
-3.0,0.0,-0.8,0.755,0.0095048760995268
-1.0,1.0,0.0,0.6950000000000001,0.0015745919663459
-1.0,1.0,0.0,0.445,0.0104452222585678
-1.5,-0.4,-0.2,0.425,0.0272486228495836
-3.0,0.1333,0.3333,0.305,0.2039254158735275
0.0,0.6666,0.0,0.095,0.0092111993581056
0.5,0.5333,0.0666,0.545,0.0006614379817619
-1.5,0.0,1.0,0.235,0.111058734357357
-1.5,0.0,1.0,0.785,0.0091298585757613
0.5,0.2,-0.8,0.355,0.0121219251304864
0.0,-0.5333,0.3333,0.185,0.0070799659006297
-1.0,0.2666,0.0,0.175,0.1132023334503173
-1.5,1.0,0.0,0.645,0.0046229274012148
-3.0,0.0,1.0,0.775,0.0100272446870803
0.5,-0.5333,-0.2,0.055,0.0010710324859246
-3.0,-1.0,0.6,0.215,0.544051468372345
0.0,0.5333,0.0666,0.405,0.0006976852891966
-1.5,0.2666,0.0666,0.07500000000000001,0.2804691791534424
0.5,0.0,-1.0,0.055,0.0557048954069614
-1.0,0.0,0.0666,0.07500000000000001,0.1503046303987503
0.5,-0.8,-1.0,0.435,0.016623293980956
-1.5,0.6666,0.0666,0.685,0.0020166623871773
-1.0,0.6666,-0.2,0.175,0.1332627236843109
0.5,-0.8,1.0,0.185,0.0889158993959426
-1.0,-0.5333,0.0,0.515,0.0041908579878509
-1.5,-0.5333,-0.2,0.34500000000000003,0.0468076914548873
-1.0,-0.8,-0.2,0.165,0.2004014551639557
0.0,0.2666,0.0666,0.275,0.0021034744568169
-1.0,0.8,0.0,0.355,0.0183607712388038
-3.0,0.2,-0.2,0.08499999999999999,1.538785696029663
-1.0,0.1333,0.0,0.14500000000000002,0.1538177132606506
0.0,0.2666,0.0666,0.495,0.0002683314960449
-1.5,0.0,0.0,0.665,0.0029871428851038
0.5,0.2,0.0,0.385,0.0017389531712979
-3.0,-0.5333,-0.2,0.225,0.4887547194957733
-1.0,1.0,0.0,0.20500000000000002,0.0903228744864463
-1.5,-0.4,0.0,0.715,0.0034996101167052
0.5,0.6666,0.0,0.5650000000000001,0.000531320401933
0.0,0.0,0.0666,0.785,5.39614775334485e-05
0.5,0.1333,0.2666,0.755,0.0004194810171611
-3.0,0.0,0.3333,0.20500000000000002,0.5026691555976868
-1.0,1.0,0.0,0.505,0.005720448680222
-3.0,0.1333,-0.2,0.735,0.0048483260907232
0.5,0.0,1.0,0.235,0.0766562893986702
-1.0,-0.6,-1.0,0.555,0.0183607432991266
-1.5,0.6666,-0.2,0.155,0.275880217552185
0.5,0.0,-0.8,0.585,0.0062384908087551
-3.0,-0.5333,0.0,0.14500000000000002,1.0235644578933716
0.5,0.0,1.0,0.775,0.0075707696378231
-1.5,-0.5333,0.3333,0.41500000000000004,0.0275180805474519
0.0,-0.4,0.0,0.185,0.0064225336536765
-1.0,0.0,1.0,0.515,0.0195860303938388
-1.5,0.0,0.0666,0.065,0.2302958071231842
0.5,0.8,-1.0,0.605,0.0104274926707148
0.5,-0.8,0.0,0.785,0.0001769668742781
-1.0,-1.0,-0.2,0.055,0.2493955492973328
0.5,0.2666,0.3333,0.555,0.0016796390991657
-1.5,1.0,1.0,0.575,0.0186904743313789
-1.5,-0.8,-0.2,0.20500000000000002,0.2218611240386963
0.5,0.0,0.3333,0.525,0.0022937329486012
-1.5,0.5333,0.2666,0.305,0.0605585388839244
-3.0,0.2,0.6,0.655,0.0199789777398109
-1.0,0.2,0.0,0.195,0.1113517135381698
-1.5,0.0,-0.2,0.025,0.2018700391054153
-1.5,1.0,0.0,0.245,0.1311283111572265
-1.5,0.1333,0.0666,0.7050000000000001,0.0021714735776185
-3.0,-1.0,-0.2,0.775,0.0052514863200485
-1.0,0.8,-1.0,0.305,0.085470475256443
-1.0,0.6666,-0.2,0.495,0.0084874369204044
-3.0,-0.5333,0.0,0.425,0.0806207135319709
-1.5,-0.6,0.6,0.395,0.0320296064019203
-3.0,0.2666,0.0,0.155,0.8517214059829712
-1.5,-0.6,0.0,0.505,0.009709645062685
0.0,0.1333,0.0666,0.405,0.0005583746242336
-1.0,-1.0,0.6,0.505,0.0103064607828855
-1.0,0.1333,0.3333,0.5650000000000001,0.0053529045544564
-1.0,0.8,0.0,0.545,0.0036933622322976
0.5,0.8,-0.8,0.215,0.0128953279927372
-3.0,0.1333,-0.2,0.035,0.6544660329818726
0.5,0.1333,0.0,0.755,0.0001356507127638
-1.0,0.5333,-0.2,0.315,0.0311733037233352
0.0,-0.5333,-0.2,0.225,0.0072952196933329
-1.0,0.6666,0.0,0.245,0.0539985373616218
0.0,0.0,0.3333,0.005,0.0005086332093924
-3.0,0.1333,0.2666,0.325,0.1882638037204742
-1.5,-0.8,-1.0,0.455,0.0467196106910705
-1.5,0.2666,0.3333,0.175,0.1738042831420898
-3.0,-1.0,0.6,0.275,0.3172886669635773
-1.5,1.0,0.6,0.515,0.01635711081326
-1.5,0.5333,0.3333,0.785,0.002192462561652
-1.5,0.2666,0.3333,0.725,0.004033163189888
0.0,0.5333,0.3333,0.545,0.0019766392651945
0.5,0.8,-0.8,0.7050000000000001,0.0044910358265042
-1.5,0.6666,0.2666,0.745,0.002245677402243
0.5,-1.0,-0.8,0.325,0.016599291935563
-1.0,0.2666,0.3333,0.065,0.0642633214592933
-1.5,0.2,-0.2,0.395,0.0346131063997745
-1.0,0.0,0.6,0.20500000000000002,0.0659264624118805
-3.0,0.5333,0.0666,0.645,0.0157334953546524
-3.0,-0.5333,0.2666,0.545,0.0355906039476394
-1.0,0.0,-0.2,0.07500000000000001,0.2522864937782288
0.0,0.2666,0.2666,0.155,0.0076655596494674
0.5,-1.0,-0.8,0.625,0.0065016173757612
-1.5,1.0,-0.2,0.675,0.0054144375026226
0.0,-0.4,0.0666,0.035,0.0044639771804213
-1.5,0.0,0.0,0.165,0.3211947083473205
-3.0,-0.4,0.3333,0.765,0.0141462441533803
-1.0,-1.0,1.0,0.775,0.0077799670398235
0.0,-0.5333,0.3333,0.385,0.00321257696487
-1.0,0.1333,0.0666,0.535,0.0040888315998017
0.5,0.2,-0.8,0.795,0.0042934757657349
-1.5,0.6666,0.2666,0.785,0.0007467973628081
0.5,-0.5333,0.0666,0.255,0.0044637527316808
0.5,1.0,0.0,0.795,0.0001184735810966
-1.5,0.2666,0.2666,0.625,0.0031650110613554
0.0,-0.4,0.3333,0.595,0.0013942921068519
-1.0,0.0,-0.2,0.5650000000000001,0.0036097578704357
0.5,1.0,0.0,0.225,0.0072621079161763
-1.0,-0.4,0.0,0.505,0.0050018532201647
0.0,0.0,0.3333,0.255,0.0065629086457192
0.0,-0.4,0.3333,0.635,0.0011968346079811
